DrainI(1),DrainV(1),BulkI(1),BulkV(1),GateI(1),GateV(1),DrainI(2),DrainV(2),BulkI(2),BulkV(2),GateI(2),GateV(2),DrainI(3),DrainV(3),BulkI(3),BulkV(3),GateI(3),GateV(3),DrainI(4),DrainV(4),BulkI(4),BulkV(4),GateI(4),GateV(4),DrainI(5),DrainV(5),BulkI(5),BulkV(5),GateI(5),GateV(5),DrainI(6),DrainV(6),BulkI(6),BulkV(6),GateI(6),GateV(6),DrainI(7),DrainV(7),BulkI(7),BulkV(7),GateI(7),GateV(7)
2.9275E-9,500.0000E-3,11.9910E-12,-1.0000E+0,1.5113E-12,-3.0000E+0,4.0639E-9,500.0000E-3,11.6094E-12,-1.0000E+0,-2.0211E-12,-2.5000E+0,4.9742E-9,500.0000E-3,12.7964E-12,-1.0000E+0,3.4458E-12,-2.0000E+0,5.7670E-9,500.0000E-3,10.5496E-12,-1.0000E+0,18.2066E-12,-1.5000E+0,6.4711E-9,500.0000E-3,10.1257E-12,-1.0000E+0,964.6450E-15,-1.0000E+0,7.0911E-9,500.0000E-3,11.1432E-12,-1.0000E+0,922.5953E-15,-500.0000E-3,7.6910E-9,500.0000E-3,11.2703E-12,-1.0000E+0,10.2585E-12,000.0000E-3
3.1093E-9,550.0000E-3,10.9736E-12,-1.0000E+0,-4.5443E-12,-3.0000E+0,4.2953E-9,550.0000E-3,12.5844E-12,-1.0000E+0,1.2169E-12,-2.5000E+0,5.2391E-9,550.0000E-3,14.3650E-12,-1.0000E+0,5.5905E-12,-2.0000E+0,6.0502E-9,550.0000E-3,12.4149E-12,-1.0000E+0,9.8800E-12,-1.5000E+0,6.7889E-9,550.0000E-3,10.9312E-12,-1.0000E+0,5.0438E-12,-1.0000E+0,7.4202E-9,550.0000E-3,11.1432E-12,-1.0000E+0,4.7915E-12,-500.0000E-3,8.0345E-9,550.0000E-3,12.0334E-12,-1.0000E+0,4.4971E-12,000.0000E-3
3.2694E-9,600.0000E-3,12.3301E-12,-1.0000E+0,-8.9179E-12,-3.0000E+0,4.4983E-9,600.0000E-3,12.1182E-12,-1.0000E+0,-759.5452E-15,-2.5000E+0,5.4693E-9,600.0000E-3,13.3476E-12,-1.0000E+0,1.6374E-12,-2.0000E+0,6.3162E-9,600.0000E-3,12.0334E-12,-1.0000E+0,11.6042E-12,-1.5000E+0,7.0740E-9,600.0000E-3,12.2030E-12,-1.0000E+0,-759.5452E-15,-1.0000E+0,7.7481E-9,600.0000E-3,9.8714E-12,-1.0000E+0,10.3426E-12,-500.0000E-3,8.3555E-9,600.0000E-3,12.6693E-12,-1.0000E+0,3.2776E-12,000.0000E-3
3.4102E-9,650.0000E-3,10.7192E-12,-1.0000E+0,-4.3341E-12,-3.0000E+0,4.6826E-9,650.0000E-3,12.4573E-12,-1.0000E+0,3.1514E-12,-2.5000E+0,5.6897E-9,650.0000E-3,14.1106E-12,-1.0000E+0,-591.3325E-15,-2.0000E+0,6.5729E-9,650.0000E-3,9.7866E-12,-1.0000E+0,11.7724E-12,-1.5000E+0,7.3397E-9,650.0000E-3,12.6693E-12,-1.0000E+0,4.7494E-12,-1.0000E+0,8.0357E-9,650.0000E-3,11.1007E-12,-1.0000E+0,12.2350E-12,-500.0000E-3,8.6484E-9,650.0000E-3,9.8290E-12,-1.0000E+0,796.4324E-15,000.0000E-3
3.5564E-9,700.0000E-3,12.1606E-12,-1.0000E+0,-1.0959E-12,-3.0000E+0,4.8573E-9,700.0000E-3,11.6094E-12,-1.0000E+0,-2.3575E-12,-2.5000E+0,5.9039E-9,700.0000E-3,13.6443E-12,-1.0000E+0,-1.4744E-12,-2.0000E+0,6.7889E-9,700.0000E-3,11.5247E-12,-1.0000E+0,13.7069E-12,-1.5000E+0,7.5967E-9,700.0000E-3,12.0334E-12,-1.0000E+0,2.7729E-12,-1.0000E+0,8.3028E-9,700.0000E-3,11.1007E-12,-1.0000E+0,14.0013E-12,-500.0000E-3,8.9178E-9,700.0000E-3,11.0583E-12,-1.0000E+0,1.0908E-12,000.0000E-3
3.6788E-9,750.0000E-3,12.7964E-12,-1.0000E+0,-759.5452E-15,-3.0000E+0,5.0140E-9,750.0000E-3,11.6094E-12,-1.0000E+0,1.2169E-12,-2.5000E+0,6.0845E-9,750.0000E-3,12.7964E-12,-1.0000E+0,2.0159E-12,-2.0000E+0,7.0079E-9,750.0000E-3,11.6519E-12,-1.0000E+0,11.3939E-12,-1.5000E+0,7.8124E-9,750.0000E-3,11.3551E-12,-1.0000E+0,6.8942E-12,-1.0000E+0,8.5689E-9,750.0000E-3,11.1007E-12,-1.0000E+0,8.6184E-12,-500.0000E-3,9.1698E-9,750.0000E-3,11.9486E-12,-1.0000E+0,3.3196E-12,000.0000E-3
3.8062E-9,800.0000E-3,12.0758E-12,-1.0000E+0,333.8441E-15,-3.0000E+0,5.1706E-9,800.0000E-3,13.2204E-12,-1.0000E+0,5.1700E-12,-2.5000E+0,6.2711E-9,800.0000E-3,14.0258E-12,-1.0000E+0,5.0438E-12,-2.0000E+0,7.2085E-9,800.0000E-3,9.2779E-12,-1.0000E+0,15.6834E-12,-1.5000E+0,8.0358E-9,800.0000E-3,11.9486E-12,-1.0000E+0,7.3568E-12,-1.0000E+0,8.7566E-9,800.0000E-3,11.1007E-12,-1.0000E+0,14.9264E-12,-500.0000E-3,9.4011E-9,800.0000E-3,11.8214E-12,-1.0000E+0,2.5206E-12,000.0000E-3
3.9179E-9,850.0000E-3,11.5247E-12,-1.0000E+0,1.6795E-12,-3.0000E+0,5.3063E-9,850.0000E-3,12.7116E-12,-1.0000E+0,2.9832E-12,-2.5000E+0,6.4406E-9,850.0000E-3,12.5844E-12,-1.0000E+0,-2.1893E-12,-2.0000E+0,7.3962E-9,850.0000E-3,12.1606E-12,-1.0000E+0,9.8800E-12,-1.5000E+0,8.2186E-9,850.0000E-3,11.6519E-12,-1.0000E+0,-381.0702E-15,-1.0000E+0,8.9702E-9,850.0000E-3,10.7616E-12,-1.0000E+0,7.1044E-12,-500.0000E-3,9.6239E-9,850.0000E-3,11.0583E-12,-1.0000E+0,2.5626E-12,000.0000E-3
4.0198E-9,900.0000E-3,12.7540E-12,-1.0000E+0,3.2776E-12,-3.0000E+0,5.4476E-9,900.0000E-3,12.9236E-12,-1.0000E+0,2.1421E-12,-2.5000E+0,6.5912E-9,900.0000E-3,13.5595E-12,-1.0000E+0,-4.8808E-12,-2.0000E+0,7.5849E-9,900.0000E-3,11.9486E-12,-1.0000E+0,5.5905E-12,-1.5000E+0,8.4193E-9,900.0000E-3,11.6094E-12,-1.0000E+0,5.0018E-12,-1.0000E+0,9.1663E-9,900.0000E-3,10.6768E-12,-1.0000E+0,9.8379E-12,-500.0000E-3,9.8218E-9,900.0000E-3,11.3975E-12,-1.0000E+0,-633.3961E-15,000.0000E-3
4.1232E-9,950.0000E-3,10.0833E-12,-1.0000E+0,3.0252E-12,-3.0000E+0,5.5675E-9,950.0000E-3,14.0258E-12,-1.0000E+0,-2.5951E-15,-2.5000E+0,6.7486E-9,950.0000E-3,14.7889E-12,-1.0000E+0,-1.1380E-12,-2.0000E+0,7.7339E-9,950.0000E-3,11.6942E-12,-1.0000E+0,7.1465E-12,-1.5000E+0,8.6005E-9,950.0000E-3,11.9910E-12,-1.0000E+0,4.8756E-12,-1.0000E+0,9.3807E-9,950.0000E-3,11.6094E-12,-1.0000E+0,5.4643E-12,-500.0000E-3,10.0367E-9,950.0000E-3,11.0160E-12,-1.0000E+0,5.3382E-12,000.0000E-3
