DrainI(1),DrainV(1),BulkI(1),BulkV(1),GateI(1),GateV(1),DrainI(2),DrainV(2),BulkI(2),BulkV(2),GateI(2),GateV(2),DrainI(3),DrainV(3),BulkI(3),BulkV(3),GateI(3),GateV(3),DrainI(4),DrainV(4),BulkI(4),BulkV(4),GateI(4),GateV(4),DrainI(5),DrainV(5),BulkI(5),BulkV(5),GateI(5),GateV(5),DrainI(6),DrainV(6),BulkI(6),BulkV(6),GateI(6),GateV(6),DrainI(7),DrainV(7),BulkI(7),BulkV(7),GateI(7),GateV(7)
-16.0355E-12,-500.0000E-3,-2.8455E-12,-10.0000E+0,18.1650E-12,000.0000E-3,-16.7931E-12,-500.0000E-3,5.2938E-12,-10.0000E+0,3.6144E-12,-1.0000E+0,-21.8014E-12,-500.0000E-3,6.9895E-12,-10.0000E+0,9.2917E-12,-2.0000E+0,-25.9679E-12,-500.0000E-3,7.3286E-12,-10.0000E+0,13.0765E-12,-3.0000E+0,-23.6111E-12,-500.0000E-3,8.4732E-12,-10.0000E+0,7.0628E-12,-4.0000E+0,-27.9460E-12,-500.0000E-3,10.2113E-12,-10.0000E+0,5.9694E-12,-5.0000E+0,-16.0776E-12,-500.0000E-3,9.4058E-12,-10.0000E+0,10.6794E-12,-6.0000E+0
-19.2762E-12,-550.0000E-3,-2.4639E-12,-10.0000E+0,17.3660E-12,000.0000E-3,-14.1416E-12,-550.0000E-3,4.7851E-12,-10.0000E+0,9.0814E-12,-1.0000E+0,-27.7356E-12,-550.0000E-3,9.1515E-12,-10.0000E+0,14.7586E-12,-2.0000E+0,-24.4528E-12,-550.0000E-3,9.2363E-12,-10.0000E+0,10.8056E-12,-3.0000E+0,-18.7291E-12,-550.0000E-3,7.3710E-12,-10.0000E+0,5.9694E-12,-4.0000E+0,-22.3906E-12,-550.0000E-3,7.9645E-12,-10.0000E+0,-3.6187E-12,-5.0000E+0,-16.6668E-12,-550.0000E-3,8.3885E-12,-10.0000E+0,14.6745E-12,-6.0000E+0
-16.4564E-12,-600.0000E-3,-5.2180E-15,-10.0000E+0,18.5435E-12,000.0000E-3,-10.9852E-12,-600.0000E-3,7.4134E-12,-10.0000E+0,6.7264E-12,-1.0000E+0,-25.2104E-12,-600.0000E-3,7.2015E-12,-10.0000E+0,13.7493E-12,-2.0000E+0,-20.4967E-12,-600.0000E-3,7.5830E-12,-10.0000E+0,17.4921E-12,-3.0000E+0,-23.6532E-12,-600.0000E-3,7.0742E-12,-10.0000E+0,4.2452E-12,-4.0000E+0,-22.3064E-12,-600.0000E-3,10.2961E-12,-10.0000E+0,5.0442E-12,-5.0000E+0,-17.2140E-12,-600.0000E-3,9.6178E-12,-10.0000E+0,12.1513E-12,-6.0000E+0
-22.6010E-12,-650.0000E-3,-2.1672E-12,-10.0000E+0,20.2256E-12,000.0000E-3,-15.2780E-12,-650.0000E-3,5.9721E-12,-10.0000E+0,8.9132E-12,-1.0000E+0,-30.8079E-12,-650.0000E-3,6.7351E-12,-10.0000E+0,9.7122E-12,-2.0000E+0,-22.6431E-12,-650.0000E-3,7.6678E-12,-10.0000E+0,12.5718E-12,-3.0000E+0,-29.6295E-12,-650.0000E-3,8.9395E-12,-10.0000E+0,9.7963E-12,-4.0000E+0,-29.1665E-12,-650.0000E-3,9.3210E-12,-10.0000E+0,6.8946E-12,-5.0000E+0,-14.8571E-12,-650.0000E-3,8.0916E-12,-10.0000E+0,8.7870E-12,-6.0000E+0
-16.5827E-12,-700.0000E-3,-1.4889E-12,-10.0000E+0,19.2163E-12,000.0000E-3,-16.4985E-12,-700.0000E-3,4.8274E-12,-10.0000E+0,10.9318E-12,-1.0000E+0,-33.9644E-12,-700.0000E-3,9.6178E-12,-10.0000E+0,9.7122E-12,-2.0000E+0,-20.5809E-12,-700.0000E-3,8.6004E-12,-10.0000E+0,7.2731E-12,-3.0000E+0,-21.6330E-12,-700.0000E-3,8.9819E-12,-10.0000E+0,12.0672E-12,-4.0000E+0,-33.5014E-12,-700.0000E-3,9.0667E-12,-10.0000E+0,-3.0720E-12,-5.0000E+0,-19.2762E-12,-700.0000E-3,9.3210E-12,-10.0000E+0,9.3337E-12,-6.0000E+0
-16.3722E-12,-750.0000E-3,-5.2180E-15,-10.0000E+0,9.8804E-12,000.0000E-3,-20.4546E-12,-750.0000E-3,6.6504E-12,-10.0000E+0,16.3146E-12,-1.0000E+0,-32.9543E-12,-750.0000E-3,8.3036E-12,-10.0000E+0,5.9694E-12,-2.0000E+0,-30.5554E-12,-750.0000E-3,7.2438E-12,-10.0000E+0,9.9225E-12,-3.0000E+0,-20.1179E-12,-750.0000E-3,6.9047E-12,-10.0000E+0,10.3430E-12,-4.0000E+0,-29.4611E-12,-750.0000E-3,7.2015E-12,-10.0000E+0,2.2266E-12,-5.0000E+0,-24.6212E-12,-750.0000E-3,9.8722E-12,-10.0000E+0,15.7259E-12,-6.0000E+0
-22.1381E-12,-800.0000E-3,-1.3193E-12,-10.0000E+0,13.8755E-12,000.0000E-3,-21.0017E-12,-800.0000E-3,6.0568E-12,-10.0000E+0,14.5484E-12,-1.0000E+0,-27.4831E-12,-800.0000E-3,5.8449E-12,-10.0000E+0,15.6417E-12,-2.0000E+0,-29.1665E-12,-800.0000E-3,6.6504E-12,-10.0000E+0,15.5997E-12,-3.0000E+0,-28.7036E-12,-800.0000E-3,10.0841E-12,-10.0000E+0,5.8853E-12,-4.0000E+0,-24.3687E-12,-800.0000E-3,10.3809E-12,-10.0000E+0,2.5210E-12,-5.0000E+0,-30.6396E-12,-800.0000E-3,9.0667E-12,-10.0000E+0,4.4555E-12,-6.0000E+0
-22.4327E-12,-850.0000E-3,545.8412E-15,-10.0000E+0,15.6838E-12,000.0000E-3,-22.2223E-12,-850.0000E-3,5.2090E-12,-10.0000E+0,11.1841E-12,-1.0000E+0,-28.9140E-12,-850.0000E-3,9.6178E-12,-10.0000E+0,9.2075E-12,-2.0000E+0,-40.5720E-12,-850.0000E-3,8.3885E-12,-10.0000E+0,4.7078E-12,-3.0000E+0,-23.7374E-12,-850.0000E-3,7.9221E-12,-10.0000E+0,11.3943E-12,-4.0000E+0,-32.7439E-12,-850.0000E-3,8.8123E-12,-10.0000E+0,-2.2730E-12,-5.0000E+0,-37.4576E-12,-850.0000E-3,7.8373E-12,-10.0000E+0,5.5489E-12,-6.0000E+0
-16.8352E-12,-900.0000E-3,-259.5701E-15,-10.0000E+0,14.9689E-12,000.0000E-3,-34.6378E-12,-900.0000E-3,5.6753E-12,-10.0000E+0,14.3381E-12,-1.0000E+0,-33.6698E-12,-900.0000E-3,7.2438E-12,-10.0000E+0,6.6423E-12,-2.0000E+0,-41.4979E-12,-900.0000E-3,6.1841E-12,-10.0000E+0,9.1655E-12,-3.0000E+0,-28.4511E-12,-900.0000E-3,7.8797E-12,-10.0000E+0,5.9694E-12,-4.0000E+0,-32.3651E-12,-900.0000E-3,8.9395E-12,-10.0000E+0,-2.3991E-12,-5.0000E+0,-27.7777E-12,-900.0000E-3,8.6428E-12,-10.0000E+0,14.1699E-12,-6.0000E+0
-23.8636E-12,-950.0000E-3,1.1817E-12,-10.0000E+0,15.5156E-12,000.0000E-3,-31.6075E-12,-950.0000E-3,6.1841E-12,-10.0000E+0,10.8056E-12,-1.0000E+0,-34.5536E-12,-950.0000E-3,7.9221E-12,-10.0000E+0,4.4134E-12,-2.0000E+0,-33.3331E-12,-950.0000E-3,7.2438E-12,-10.0000E+0,2.7733E-12,-3.0000E+0,-35.4795E-12,-950.0000E-3,10.2961E-12,-10.0000E+0,5.7171E-12,-4.0000E+0,-27.8618E-12,-950.0000E-3,10.0841E-12,-10.0000E+0,292.2246E-15,-5.0000E+0,-29.8399E-12,-950.0000E-3,9.0667E-12,-10.0000E+0,10.9738E-12,-6.0000E+0
-24.2003E-12,-1.0000E+0,-301.9807E-15,-10.0000E+0,11.2261E-12,000.0000E-3,-24.9158E-12,-1.0000E+0,6.2264E-12,-10.0000E+0,5.3807E-12,-1.0000E+0,-38.7202E-12,-1.0000E+0,7.1590E-12,-10.0000E+0,5.2545E-12,-2.0000E+0,-41.2874E-12,-1.0000E+0,7.4982E-12,-10.0000E+0,7.3572E-12,-3.0000E+0,-35.8583E-12,-1.0000E+0,9.6602E-12,-10.0000E+0,2.9836E-12,-4.0000E+0,-31.6917E-12,-1.0000E+0,9.1091E-12,-10.0000E+0,1.0071E-12,-5.0000E+0,-30.3029E-12,-1.0000E+0,9.2363E-12,-10.0000E+0,8.7870E-12,-6.0000E+0
-27.1043E-12,-1.0500E+0,3.6828E-12,-10.0000E+0,16.1043E-12,000.0000E-3,-31.3971E-12,-1.0500E+0,8.0493E-12,-10.0000E+0,8.4085E-12,-1.0000E+0,-41.0349E-12,-1.0500E+0,6.0568E-12,-10.0000E+0,8.6188E-12,-2.0000E+0,-43.8126E-12,-1.0500E+0,7.0319E-12,-10.0000E+0,4.5816E-12,-3.0000E+0,-34.7640E-12,-1.0500E+0,8.3461E-12,-10.0000E+0,124.0119E-15,-4.0000E+0,-29.7557E-12,-1.0500E+0,8.9819E-12,-10.0000E+0,4.1611E-12,-5.0000E+0,-32.6176E-12,-1.0500E+0,10.5080E-12,-10.0000E+0,9.6701E-12,-6.0000E+0
-31.1446E-12,-1.1000E+0,1.2665E-12,-10.0000E+0,8.8291E-12,000.0000E-3,-29.5453E-12,-1.1000E+0,5.5905E-12,-10.0000E+0,14.6745E-12,-1.0000E+0,-38.7622E-12,-1.1000E+0,8.3461E-12,-10.0000E+0,7.2731E-12,-2.0000E+0,-38.8043E-12,-1.1000E+0,7.3710E-12,-10.0000E+0,4.5396E-12,-3.0000E+0,-28.5773E-12,-1.1000E+0,10.2961E-12,-10.0000E+0,10.2589E-12,-4.0000E+0,-33.7119E-12,-1.1000E+0,8.4308E-12,-10.0000E+0,1.6799E-12,-5.0000E+0,-40.1511E-12,-1.1000E+0,9.9993E-12,-10.0000E+0,6.3479E-12,-6.0000E+0
-33.1647E-12,-1.1500E+0,1.3088E-12,-10.0000E+0,10.0907E-12,000.0000E-3,-27.3989E-12,-1.1500E+0,7.2015E-12,-10.0000E+0,12.1513E-12,-1.0000E+0,-34.0065E-12,-1.1500E+0,9.7450E-12,-10.0000E+0,13.0765E-12,-2.0000E+0,-41.3295E-12,-1.1500E+0,8.1765E-12,-10.0000E+0,5.5068E-12,-3.0000E+0,-31.5234E-12,-1.1500E+0,7.5406E-12,-10.0000E+0,9.3758E-12,-4.0000E+0,-45.7486E-12,-1.1500E+0,7.2862E-12,-10.0000E+0,2.5631E-12,-5.0000E+0,-35.4795E-12,-1.1500E+0,9.5330E-12,-10.0000E+0,10.5112E-12,-6.0000E+0
-25.9259E-12,-1.2000E+0,3.3437E-12,-10.0000E+0,7.8618E-12,000.0000E-3,-33.6277E-12,-1.2000E+0,8.8123E-12,-10.0000E+0,13.8755E-12,-1.0000E+0,-45.5382E-12,-1.2000E+0,7.2015E-12,-10.0000E+0,12.2775E-12,-2.0000E+0,-37.7522E-12,-1.2000E+0,9.4058E-12,-10.0000E+0,10.5953E-12,-3.0000E+0,-35.3532E-12,-1.2000E+0,8.0069E-12,-10.0000E+0,2.2687E-12,-4.0000E+0,-40.0669E-12,-1.2000E+0,7.6678E-12,-10.0000E+0,3.4462E-12,-5.0000E+0,-29.7136E-12,-1.2000E+0,10.1689E-12,-10.0000E+0,5.2124E-12,-6.0000E+0
-35.1849E-12,-1.2500E+0,2.0295E-12,-10.0000E+0,3.1098E-12,000.0000E-3,-28.4931E-12,-1.2500E+0,7.1590E-12,-10.0000E+0,16.8193E-12,-1.0000E+0,-45.7486E-12,-1.2500E+0,6.4808E-12,-10.0000E+0,8.6188E-12,-2.0000E+0,-41.7504E-12,-1.2500E+0,8.0916E-12,-10.0000E+0,6.0956E-12,-3.0000E+0,-36.2371E-12,-1.2500E+0,12.2885E-12,-10.0000E+0,4.2873E-12,-4.0000E+0,-41.4979E-12,-1.2500E+0,9.8298E-12,-10.0000E+0,1.0071E-12,-5.0000E+0,-35.0166E-12,-1.2500E+0,8.2188E-12,-10.0000E+0,5.3386E-12,-6.0000E+0
-40.0669E-12,-1.3000E+0,1.0969E-12,-10.0000E+0,9.7122E-12,000.0000E-3,-30.9342E-12,-1.3000E+0,6.3960E-12,-10.0000E+0,12.0251E-12,-1.0000E+0,-40.0248E-12,-1.3000E+0,8.0493E-12,-10.0000E+0,11.5626E-12,-2.0000E+0,-44.4018E-12,-1.3000E+0,8.9395E-12,-10.0000E+0,5.5068E-12,-3.0000E+0,-45.0331E-12,-1.3000E+0,9.3210E-12,-10.0000E+0,7.1049E-12,-4.0000E+0,-49.8310E-12,-1.3000E+0,8.4732E-12,-10.0000E+0,9.8804E-12,-5.0000E+0,-30.5975E-12,-1.3000E+0,8.9819E-12,-10.0000E+0,6.6002E-12,-6.0000E+0
-40.8666E-12,-1.3500E+0,1.9872E-12,-10.0000E+0,12.0672E-12,000.0000E-3,-38.3835E-12,-1.3500E+0,7.7525E-12,-10.0000E+0,7.4413E-12,-1.0000E+0,-51.2619E-12,-1.3500E+0,9.0667E-12,-10.0000E+0,9.0393E-12,-2.0000E+0,-45.2857E-12,-1.3500E+0,6.8199E-12,-10.0000E+0,1.3435E-12,-3.0000E+0,-35.1428E-12,-1.3500E+0,7.7102E-12,-10.0000E+0,12.6559E-12,-4.0000E+0,-55.3864E-12,-1.3500E+0,7.2862E-12,-10.0000E+0,3.9929E-12,-5.0000E+0,-33.5014E-12,-1.3500E+0,11.0592E-12,-10.0000E+0,12.5718E-12,-6.0000E+0
-35.4374E-12,-1.4000E+0,1.4360E-12,-10.0000E+0,20.8564E-12,000.0000E-3,-46.0432E-12,-1.4000E+0,4.8274E-12,-10.0000E+0,13.9176E-12,-1.0000E+0,-52.9033E-12,-1.4000E+0,7.4134E-12,-10.0000E+0,10.2589E-12,-2.0000E+0,-56.2281E-12,-1.4000E+0,8.8548E-12,-10.0000E+0,-1.6842E-12,-3.0000E+0,-39.5619E-12,-1.4000E+0,9.1939E-12,-10.0000E+0,10.6794E-12,-4.0000E+0,-49.2839E-12,-1.4000E+0,11.0168E-12,-10.0000E+0,5.1704E-12,-5.0000E+0,-29.7978E-12,-1.4000E+0,7.8373E-12,-10.0000E+0,15.9782E-12,-6.0000E+0
-38.3835E-12,-1.4500E+0,2.8774E-12,-10.0000E+0,20.6041E-12,000.0000E-3,-45.5382E-12,-1.4500E+0,5.3786E-12,-10.0000E+0,17.0295E-12,-1.0000E+0,-59.4267E-12,-1.4500E+0,7.1590E-12,-10.0000E+0,11.8569E-12,-2.0000E+0,-57.0278E-12,-1.4500E+0,8.6428E-12,-10.0000E+0,11.1841E-12,-3.0000E+0,-40.1932E-12,-1.4500E+0,9.9146E-12,-10.0000E+0,9.7963E-12,-4.0000E+0,-51.1357E-12,-1.4500E+0,7.8797E-12,-10.0000E+0,1.1753E-12,-5.0000E+0,-33.5014E-12,-1.4500E+0,8.8971E-12,-10.0000E+0,7.2731E-12,-6.0000E+0
-39.3094E-12,-1.5000E+0,3.5981E-12,-10.0000E+0,12.7821E-12,000.0000E-3,-49.4943E-12,-1.5000E+0,7.7525E-12,-10.0000E+0,9.0814E-12,-1.0000E+0,-61.4469E-12,-1.5000E+0,6.4384E-12,-10.0000E+0,11.9831E-12,-2.0000E+0,-54.5026E-12,-1.5000E+0,7.2015E-12,-10.0000E+0,13.8334E-12,-3.0000E+0,-50.8832E-12,-1.5000E+0,9.0243E-12,-10.0000E+0,9.0814E-12,-4.0000E+0,-49.9152E-12,-1.5000E+0,7.3710E-12,-10.0000E+0,6.4320E-12,-5.0000E+0,-38.5939E-12,-1.5000E+0,11.4830E-12,-10.0000E+0,13.8334E-12,-6.0000E+0
-45.5803E-12,-1.5500E+0,2.9622E-12,-10.0000E+0,14.2960E-12,000.0000E-3,-54.7551E-12,-1.5500E+0,5.5057E-12,-10.0000E+0,6.9787E-12,-1.0000E+0,-67.5915E-12,-1.5500E+0,7.2015E-12,-10.0000E+0,10.7215E-12,-2.0000E+0,-60.1001E-12,-1.5500E+0,8.5580E-12,-10.0000E+0,4.8760E-12,-3.0000E+0,-51.0094E-12,-1.5500E+0,9.8722E-12,-10.0000E+0,8.6188E-12,-4.0000E+0,-46.0432E-12,-1.5500E+0,10.1265E-12,-10.0000E+0,3.9929E-12,-5.0000E+0,-38.8464E-12,-1.5500E+0,9.4906E-12,-10.0000E+0,14.6745E-12,-6.0000E+0
-44.0231E-12,-1.6000E+0,3.1741E-12,-10.0000E+0,15.7259E-12,000.0000E-3,-56.1019E-12,-1.6000E+0,6.4808E-12,-10.0000E+0,10.8897E-12,-1.0000E+0,-58.2904E-12,-1.6000E+0,5.2090E-12,-10.0000E+0,11.9410E-12,-2.0000E+0,-59.2584E-12,-1.6000E+0,10.9744E-12,-10.0000E+0,3.5303E-12,-3.0000E+0,-57.7012E-12,-1.6000E+0,8.5156E-12,-10.0000E+0,14.3801E-12,-4.0000E+0,-51.3882E-12,-1.6000E+0,8.3036E-12,-10.0000E+0,4.6658E-12,-5.0000E+0,-41.1191E-12,-1.6000E+0,10.0418E-12,-10.0000E+0,13.8755E-12,-6.0000E+0
-43.1392E-12,-1.6500E+0,3.8948E-12,-10.0000E+0,16.2725E-12,000.0000E-3,-48.4001E-12,-1.6500E+0,7.4134E-12,-10.0000E+0,9.9225E-12,-1.0000E+0,-56.6490E-12,-1.6500E+0,6.8623E-12,-10.0000E+0,9.3337E-12,-2.0000E+0,-66.5814E-12,-1.6500E+0,8.5156E-12,-10.0000E+0,-380.6261E-15,-3.0000E+0,-63.2987E-12,-1.6500E+0,9.5330E-12,-10.0000E+0,7.9459E-12,-4.0000E+0,-51.6828E-12,-1.6500E+0,10.1689E-12,-10.0000E+0,4.6237E-12,-5.0000E+0,-50.5886E-12,-1.6500E+0,10.5929E-12,-10.0000E+0,10.0907E-12,-6.0000E+0
-46.2116E-12,-1.7000E+0,2.8350E-12,-10.0000E+0,11.4784E-12,000.0000E-3,-55.3443E-12,-1.7000E+0,6.8623E-12,-10.0000E+0,16.1884E-12,-1.0000E+0,-55.4706E-12,-1.7000E+0,6.5655E-12,-10.0000E+0,16.1464E-12,-2.0000E+0,-66.3710E-12,-1.7000E+0,9.2786E-12,-10.0000E+0,4.2452E-12,-3.0000E+0,-70.3271E-12,-1.7000E+0,8.7700E-12,-10.0000E+0,2.3949E-12,-4.0000E+0,-52.4824E-12,-1.7000E+0,8.2612E-12,-10.0000E+0,4.0770E-12,-5.0000E+0,-53.1137E-12,-1.7000E+0,8.7700E-12,-10.0000E+0,14.1278E-12,-6.0000E+0
-48.8630E-12,-1.7500E+0,2.7078E-12,-10.0000E+0,20.9405E-12,000.0000E-3,-47.0533E-12,-1.7500E+0,6.6079E-12,-10.0000E+0,9.2075E-12,-1.0000E+0,-57.0699E-12,-1.7500E+0,6.8623E-12,-10.0000E+0,11.6467E-12,-2.0000E+0,-64.8980E-12,-1.7500E+0,9.2786E-12,-10.0000E+0,10.8897E-12,-3.0000E+0,-69.9484E-12,-1.7500E+0,9.1515E-12,-10.0000E+0,8.0300E-12,-4.0000E+0,-58.2483E-12,-1.7500E+0,8.0493E-12,-10.0000E+0,5.9274E-12,-5.0000E+0,-53.9134E-12,-1.7500E+0,9.6178E-12,-10.0000E+0,10.8056E-12,-6.0000E+0
-49.1155E-12,-1.8000E+0,4.4883E-12,-10.0000E+0,20.5620E-12,000.0000E-3,-51.6828E-12,-1.8000E+0,8.1341E-12,-10.0000E+0,9.7542E-12,-1.0000E+0,-66.6656E-12,-1.8000E+0,6.6079E-12,-10.0000E+0,13.9176E-12,-2.0000E+0,-68.5174E-12,-1.8000E+0,8.7276E-12,-10.0000E+0,12.2775E-12,-3.0000E+0,-72.5998E-12,-1.8000E+0,7.9645E-12,-10.0000E+0,5.8433E-12,-4.0000E+0,-59.5109E-12,-1.8000E+0,9.9569E-12,-10.0000E+0,2.8575E-12,-5.0000E+0,-60.3105E-12,-1.8000E+0,9.1091E-12,-10.0000E+0,1.8482E-12,-6.0000E+0
-48.9051E-12,-1.8500E+0,4.3188E-12,-10.0000E+0,6.7264E-12,000.0000E-3,-59.4688E-12,-1.8500E+0,6.3536E-12,-10.0000E+0,16.7772E-12,-1.0000E+0,-61.2785E-12,-1.8500E+0,6.2264E-12,-10.0000E+0,12.6139E-12,-2.0000E+0,-69.1487E-12,-1.8500E+0,8.7700E-12,-10.0000E+0,13.6652E-12,-3.0000E+0,-69.6958E-12,-1.8500E+0,8.5156E-12,-10.0000E+0,3.9508E-12,-4.0000E+0,-60.7735E-12,-1.8500E+0,9.7874E-12,-10.0000E+0,3.4462E-12,-5.0000E+0,-57.3645E-12,-1.8500E+0,8.3885E-12,-10.0000E+0,3.7826E-12,-6.0000E+0
-54.0817E-12,-1.9000E+0,4.7851E-12,-10.0000E+0,10.6374E-12,000.0000E-3,-62.0782E-12,-1.9000E+0,6.4808E-12,-10.0000E+0,14.0017E-12,-1.0000E+0,-59.8897E-12,-1.9000E+0,5.7601E-12,-10.0000E+0,8.1142E-12,-2.0000E+0,-69.1908E-12,-1.9000E+0,9.5330E-12,-10.0000E+0,13.1606E-12,-3.0000E+0,-72.5998E-12,-1.9000E+0,7.5830E-12,-10.0000E+0,8.6188E-12,-4.0000E+0,-65.6976E-12,-1.9000E+0,7.7949E-12,-10.0000E+0,4.5396E-12,-5.0000E+0,-61.6573E-12,-1.9000E+0,9.7026E-12,-10.0000E+0,292.2246E-15,-6.0000E+0
-62.9199E-12,-1.9500E+0,5.4634E-12,-10.0000E+0,15.9361E-12,000.0000E-3,-66.0764E-12,-1.9500E+0,8.5580E-12,-10.0000E+0,17.6603E-12,-1.0000E+0,-66.3289E-12,-1.9500E+0,6.0568E-12,-10.0000E+0,7.0628E-12,-2.0000E+0,-76.4297E-12,-1.9500E+0,7.5830E-12,-10.0000E+0,10.8476E-12,-3.0000E+0,-79.7124E-12,-1.9500E+0,9.7450E-12,-10.0000E+0,7.5254E-12,-4.0000E+0,-69.7379E-12,-1.9500E+0,9.6178E-12,-10.0000E+0,3.9508E-12,-5.0000E+0,-59.8897E-12,-1.9500E+0,10.2961E-12,-10.0000E+0,8.1562E-12,-6.0000E+0
-73.2311E-12,-2.0000E+0,4.5731E-12,-10.0000E+0,7.9039E-12,000.0000E-3,-65.9922E-12,-2.0000E+0,6.2264E-12,-10.0000E+0,14.8427E-12,-1.0000E+0,-71.8422E-12,-2.0000E+0,6.9895E-12,-10.0000E+0,6.6002E-12,-2.0000E+0,-79.6703E-12,-2.0000E+0,9.4483E-12,-10.0000E+0,11.6046E-12,-3.0000E+0,-80.3437E-12,-2.0000E+0,8.1341E-12,-10.0000E+0,6.9787E-12,-4.0000E+0,-68.3911E-12,-2.0000E+0,11.1439E-12,-10.0000E+0,2.8575E-12,-5.0000E+0,-64.2667E-12,-2.0000E+0,8.0069E-12,-10.0000E+0,2.2266E-12,-6.0000E+0
-72.5577E-12,-2.0500E+0,3.2165E-12,-10.0000E+0,11.6467E-12,000.0000E-3,-66.6656E-12,-2.0500E+0,4.7851E-12,-10.0000E+0,9.6701E-12,-1.0000E+0,-78.7865E-12,-2.0500E+0,7.2862E-12,-10.0000E+0,4.6658E-12,-2.0000E+0,-78.1552E-12,-2.0500E+0,8.3036E-12,-10.0000E+0,6.3479E-12,-3.0000E+0,-81.1013E-12,-2.0500E+0,9.4058E-12,-10.0000E+0,3.4882E-12,-4.0000E+0,-72.4315E-12,-2.0500E+0,8.8971E-12,-10.0000E+0,1.8902E-12,-5.0000E+0,-66.2447E-12,-2.0500E+0,9.0667E-12,-10.0000E+0,17.0716E-12,-6.0000E+0
-76.6822E-12,-2.1000E+0,4.4459E-12,-10.0000E+0,13.2447E-12,000.0000E-3,-73.2732E-12,-2.1000E+0,4.7427E-12,-10.0000E+0,7.7357E-12,-1.0000E+0,-76.4297E-12,-2.1000E+0,6.6504E-12,-10.0000E+0,9.4178E-12,-2.0000E+0,-85.2678E-12,-2.1000E+0,6.7775E-12,-10.0000E+0,13.4550E-12,-3.0000E+0,-87.7930E-12,-2.1000E+0,8.0069E-12,-10.0000E+0,-590.8884E-15,-4.0000E+0,-78.0290E-12,-2.1000E+0,10.1265E-12,-10.0000E+0,2.1846E-12,-5.0000E+0,-71.2109E-12,-2.1000E+0,8.2188E-12,-10.0000E+0,4.6237E-12,-6.0000E+0
-75.4196E-12,-2.1500E+0,4.8698E-12,-10.0000E+0,8.8291E-12,000.0000E-3,-74.1570E-12,-2.1500E+0,5.2090E-12,-10.0000E+0,8.0721E-12,-1.0000E+0,-85.1416E-12,-2.1500E+0,8.6852E-12,-10.0000E+0,9.4599E-12,-2.0000E+0,-95.9999E-12,-2.1500E+0,8.5156E-12,-10.0000E+0,9.8383E-12,-3.0000E+0,-98.3147E-12,-2.1500E+0,9.1091E-12,-10.0000E+0,5.2545E-12,-4.0000E+0,-80.5542E-12,-2.1500E+0,9.9146E-12,-10.0000E+0,3.9088E-12,-5.0000E+0,-74.1149E-12,-2.1500E+0,8.7700E-12,-10.0000E+0,10.5112E-12,-6.0000E+0
-76.8505E-12,-2.2000E+0,3.0894E-12,-10.0000E+0,13.3709E-12,000.0000E-3,-78.9128E-12,-2.2000E+0,6.0568E-12,-10.0000E+0,10.6794E-12,-1.0000E+0,-92.6751E-12,-2.2000E+0,7.3286E-12,-10.0000E+0,16.5669E-12,-2.0000E+0,-100.4611E-12,-2.2000E+0,7.8373E-12,-10.0000E+0,6.6423E-12,-3.0000E+0,-99.8298E-12,-2.2000E+0,7.9221E-12,-10.0000E+0,2.3107E-12,-4.0000E+0,-90.9495E-12,-2.2000E+0,7.0319E-12,-10.0000E+0,6.5161E-12,-5.0000E+0,-78.4498E-12,-2.2000E+0,9.8722E-12,-10.0000E+0,13.3709E-12,-6.0000E+0
-91.3704E-12,-2.2500E+0,5.1666E-12,-10.0000E+0,7.8198E-12,000.0000E-3,-85.4783E-12,-2.2500E+0,4.9970E-12,-10.0000E+0,10.2168E-12,-1.0000E+0,-95.0740E-12,-2.2500E+0,7.3286E-12,-10.0000E+0,12.5298E-12,-2.0000E+0,-105.9745E-12,-2.2500E+0,7.4558E-12,-10.0000E+0,6.0535E-12,-3.0000E+0,-99.7456E-12,-2.2500E+0,8.1765E-12,-10.0000E+0,9.7542E-12,-4.0000E+0,-98.1042E-12,-2.2500E+0,8.3036E-12,-10.0000E+0,7.8618E-12,-5.0000E+0,-84.8470E-12,-2.2500E+0,7.4982E-12,-10.0000E+0,15.5576E-12,-6.0000E+0
-91.0758E-12,-2.3000E+0,3.5981E-12,-10.0000E+0,1.6379E-12,000.0000E-3,-89.1398E-12,-2.3000E+0,5.5481E-12,-10.0000E+0,8.9552E-12,-1.0000E+0,-100.4611E-12,-2.3000E+0,6.5232E-12,-10.0000E+0,11.4784E-12,-2.0000E+0,-103.0705E-12,-2.3000E+0,7.7102E-12,-10.0000E+0,5.7171E-12,-3.0000E+0,-107.8683E-12,-2.3000E+0,9.5755E-12,-10.0000E+0,5.4227E-12,-4.0000E+0,-97.1783E-12,-2.3000E+0,8.5580E-12,-10.0000E+0,1.7641E-12,-5.0000E+0,-88.1297E-12,-2.3000E+0,8.9395E-12,-10.0000E+0,16.1464E-12,-6.0000E+0
